temperature_bottom, temperature_top, temperature_spiral_middle_outlet, temperature_spiral_edge_outlet, voltage, current, European_standard_time_date, European_standard_time_of_day, time_t 
76.57, 77.33, 32.91, 36.43, 16.34, 0.18739, 3.9.2015 12:51:27, 1441284687, 
76.36, 77.34, 32.71, 36.23, 16.34, 0.18863, 3.9.2015 12:51:28, 1441284688, 
76.50, 76.87, 32.42, 36.43, 16.33, 0.18786, 3.9.2015 12:51:29, 1441284689, 
76.70, 76.85, 32.23, 36.23, 16.36, 0.18658, 3.9.2015 12:51:30, 1441284690, 
76.67, 76.62, 32.71, 36.33, 16.33, 0.18698, 3.9.2015 12:51:31, 1441284691, 
76.73, 76.27, 33.01, 36.82, 16.38, 0.18685, 3.9.2015 12:51:33, 1441284693, 
76.36, 76.12, 32.42, 36.13, 16.34, 0.18841, 3.9.2015 12:51:34, 1441284694, 
76.51, 76.05, 32.52, 36.62, 16.37, 0.18725, 3.9.2015 12:51:35, 1441284695, 
76.52, 75.29, 32.91, 36.13, 16.36, 0.18679, 3.9.2015 12:51:36, 1441284696, 
76.69, 75.30, 32.62, 35.94, 16.37, 0.18771, 3.9.2015 12:51:37, 1441284697, 
76.43, 75.21, 32.42, 36.13, 16.38, 0.18672, 3.9.2015 12:51:38, 1441284698, 
76.73, 75.22, 32.52, 36.23, 16.36, 0.18842, 3.9.2015 12:51:40, 1441284700, 
76.56, 75.27, 33.01, 35.94, 16.39, 0.18720, 3.9.2015 12:51:41, 1441284701, 
76.39, 75.79, 32.52, 36.33, 16.37, 0.18785, 3.9.2015 12:51:42, 1441284702, 
76.40, 75.92, 32.42, 36.04, 16.39, 0.18704, 3.9.2015 12:51:43, 1441284703, 
76.54, 76.35, 32.42, 35.74, 16.36, 0.18914, 3.9.2015 12:51:44, 1441284704, 
76.60, 75.80, 32.23, 36.13, 16.39, 0.18888, 3.9.2015 12:51:45, 1441284705, 
76.60, 75.89, 32.42, 36.13, 16.36, 0.18802, 3.9.2015 12:51:46, 1441284706, 
76.48, 75.54, 32.62, 36.13, 16.36, 0.18758, 3.9.2015 12:51:48, 1441284708, 
76.56, 75.68, 32.13, 36.33, 16.38, 0.18773, 3.9.2015 12:51:49, 1441284709, 
76.67, 75.57, 32.52, 36.13, 16.36, 0.18785, 3.9.2015 12:51:50, 1441284710, 
76.85, 75.67, 32.52, 36.23, 16.38, 0.18701, 3.9.2015 12:51:51, 1441284711, 
76.62, 75.56, 32.62, 36.62, 16.36, 0.18643, 3.9.2015 12:51:52, 1441284712, 
76.60, 75.08, 32.32, 36.33, 16.35, 0.18761, 3.9.2015 12:51:53, 1441284713, 
76.78, 75.29, 32.13, 36.13, 16.37, 0.18918, 3.9.2015 12:51:55, 1441284715, 
76.68, 75.14, 32.81, 35.55, 16.36, 0.18746, 3.9.2015 12:51:56, 1441284716, 
76.73, 75.35, 32.23, 36.52, 16.38, 0.18802, 3.9.2015 12:51:57, 1441284717, 
76.73, 75.23, 32.71, 36.33, 16.38, 0.18939, 3.9.2015 12:51:58, 1441284718, 
76.83, 75.51, 32.32, 35.84, 16.36, 0.18810, 3.9.2015 12:51:59, 1441284719, 
76.70, 75.03, 32.13, 35.74, 16.40, 0.18842, 3.9.2015 12:52:0, 1441284720, 
76.60, 74.56, 31.93, 35.64, 16.37, 0.18818, 3.9.2015 12:52:1, 1441284721, 
76.58, 74.83, 32.52, 35.74, 16.38, 0.18966, 3.9.2015 12:52:3, 1441284723, 
76.76, 74.86, 32.13, 35.84, 16.37, 0.18867, 3.9.2015 12:52:4, 1441284724, 
76.86, 75.48, 32.52, 35.55, 16.36, 0.18746, 3.9.2015 12:52:5, 1441284725, 
76.94, 75.44, 32.91, 35.84, 16.39, 0.18877, 3.9.2015 12:52:6, 1441284726, 
76.67, 75.44, 32.13, 36.62, 16.36, 0.18801, 3.9.2015 12:52:7, 1441284727, 
76.59, 76.10, 32.62, 35.94, 16.37, 0.18783, 3.9.2015 12:52:8, 1441284728, 
76.57, 76.11, 32.13, 35.64, 16.34, 0.18733, 3.9.2015 12:52:10, 1441284730, 
76.56, 75.85, 32.13, 36.04, 16.37, 0.18695, 3.9.2015 12:52:11, 1441284731, 
76.97, 75.95, 32.03, 36.23, 16.34, 0.18821, 3.9.2015 12:52:12, 1441284732, 
76.64, 75.88, 32.42, 35.94, 16.36, 0.18804, 3.9.2015 12:52:13, 1441284733, 
76.78, 75.68, 31.93, 36.23, 16.35, 0.18773, 3.9.2015 12:52:14, 1441284734, 
76.69, 75.44, 32.62, 36.23, 16.37, 0.18890, 3.9.2015 12:52:15, 1441284735, 
76.67, 75.41, 32.81, 35.84, 16.37, 0.18761, 3.9.2015 12:52:16, 1441284736, 
76.53, 75.35, 31.93, 35.64, 16.37, 0.18871, 3.9.2015 12:52:18, 1441284738, 
76.75, 75.44, 31.93, 36.04, 16.36, 0.18881, 3.9.2015 12:52:19, 1441284739, 
76.93, 75.43, 32.52, 36.13, 16.36, 0.18900, 3.9.2015 12:52:20, 1441284740, 
76.83, 75.69, 32.32, 35.84, 16.37, 0.18791, 3.9.2015 12:52:21, 1441284741, 
76.54, 75.71, 32.23, 35.64, 16.36, 0.18822, 3.9.2015 12:52:22, 1441284742, 
76.91, 75.63, 32.23, 35.84, 16.37, 0.18818, 3.9.2015 12:52:23, 1441284743, 
76.84, 75.77, 32.32, 35.94, 16.35, 0.18804, 3.9.2015 12:52:25, 1441284745, 
77.19, 76.07, 32.13, 36.52, 16.35, 0.18824, 3.9.2015 12:52:26, 1441284746, 
76.84, 76.64, 32.62, 36.33, 16.33, 0.18839, 3.9.2015 12:52:27, 1441284747, 
76.87, 77.08, 32.32, 35.94, 16.35, 0.18729, 3.9.2015 12:52:28, 1441284748, 
76.85, 77.14, 32.52, 35.64, 16.33, 0.18675, 3.9.2015 12:52:29, 1441284749, 
76.88, 77.27, 32.42, 36.04, 16.35, 0.18642, 3.9.2015 12:52:30, 1441284750, 
76.85, 77.53, 32.32, 35.84, 16.32, 0.18826, 3.9.2015 12:52:32, 1441284752, 
77.05, 77.45, 32.32, 36.43, 16.35, 0.18748, 3.9.2015 12:52:33, 1441284753, 
76.84, 77.42, 32.62, 36.23, 16.32, 0.18979, 3.9.2015 12:52:34, 1441284754, 
76.81, 77.90, 32.23, 35.74, 16.36, 0.18730, 3.9.2015 12:52:35, 1441284755, 
76.84, 77.21, 32.42, 35.94, 16.34, 0.18857, 3.9.2015 12:52:36, 1441284756, 
76.93, 77.19, 32.81, 36.04, 16.37, 0.18817, 3.9.2015 12:52:37, 1441284757, 
77.18, 76.83, 31.84, 35.64, 16.35, 0.18688, 3.9.2015 12:52:38, 1441284758, 
76.59, 77.08, 32.23, 36.13, 16.37, 0.18700, 3.9.2015 12:52:40, 1441284760, 
76.96, 76.79, 32.13, 36.33, 16.37, 0.18867, 3.9.2015 12:52:41, 1441284761, 
76.98, 76.96, 32.23, 35.55, 16.38, 0.18650, 3.9.2015 12:52:42, 1441284762, 
76.87, 77.48, 32.13, 35.74, 16.35, 0.18746, 3.9.2015 12:52:43, 1441284763, 
76.79, 77.17, 32.23, 36.52, 16.36, 0.18830, 3.9.2015 12:52:44, 1441284764, 
76.90, 77.36, 32.52, 35.74, 16.35, 0.18789, 3.9.2015 12:52:45, 1441284765, 
76.97, 77.54, 31.84, 35.74, 16.37, 0.18840, 3.9.2015 12:52:47, 1441284767, 
76.99, 77.96, 31.64, 35.64, 16.35, 0.18721, 3.9.2015 12:52:48, 1441284768, 
76.96, 78.14, 31.93, 35.94, 16.35, 0.18967, 3.9.2015 12:52:49, 1441284769, 
77.15, 77.79, 31.93, 36.04, 16.35, 0.18768, 3.9.2015 12:52:50, 1441284770, 
76.85, 77.60, 31.93, 36.04, 16.35, 0.18786, 3.9.2015 12:52:51, 1441284771, 
76.85, 77.59, 32.13, 36.04, 16.35, 0.18834, 3.9.2015 12:52:52, 1441284772, 
77.04, 77.56, 32.23, 35.74, 16.36, 0.18683, 3.9.2015 12:52:53, 1441284773, 
77.14, 77.56, 32.71, 36.04, 16.31, 0.18736, 3.9.2015 12:52:55, 1441284775, 
77.16, 77.46, 32.03, 35.84, 16.33, 0.18769, 3.9.2015 12:52:56, 1441284776, 
77.07, 77.29, 31.84, 35.84, 16.35, 0.18800, 3.9.2015 12:52:57, 1441284777, 
77.31, 77.26, 31.74, 35.74, 16.34, 0.18853, 3.9.2015 12:52:58, 1441284778, 
77.25, 77.56, 32.42, 35.84, 16.37, 0.18845, 3.9.2015 12:52:59, 1441284779, 
77.12, 77.70, 32.13, 35.64, 16.30, 0.18740, 3.9.2015 12:53:0, 1441284780, 
77.10, 77.95, 32.23, 35.74, 16.35, 0.18806, 3.9.2015 12:53:2, 1441284782, 
77.26, 78.07, 32.23, 35.84, 16.34, 0.18810, 3.9.2015 12:53:3, 1441284783, 
76.95, 78.40, 32.23, 36.04, 16.36, 0.18729, 3.9.2015 12:53:4, 1441284784, 
77.20, 78.53, 32.52, 35.55, 16.31, 0.18739, 3.9.2015 12:53:5, 1441284785, 
77.15, 78.13, 32.03, 36.13, 16.33, 0.18684, 3.9.2015 12:53:6, 1441284786, 
77.19, 78.50, 31.74, 35.55, 16.32, 0.18775, 3.9.2015 12:53:7, 1441284787, 
77.12, 78.56, 31.93, 35.94, 16.33, 0.18783, 3.9.2015 12:53:9, 1441284789, 
77.19, 79.14, 31.84, 36.23, 16.33, 0.18847, 3.9.2015 12:53:10, 1441284790, 
77.23, 79.03, 32.03, 35.64, 16.33, 0.18639, 3.9.2015 12:53:11, 1441284791, 
77.22, 79.34, 31.84, 35.35, 16.33, 0.18821, 3.9.2015 12:53:12, 1441284792, 
77.35, 79.69, 31.93, 35.84, 16.33, 0.18622, 3.9.2015 12:53:13, 1441284793, 
77.14, 79.70, 31.64, 35.94, 16.29, 0.18857, 3.9.2015 12:53:14, 1441284794, 
77.36, 79.80, 32.32, 35.74, 16.30, 0.18821, 3.9.2015 12:53:15, 1441284795, 
77.16, 78.96, 32.23, 35.64, 16.34, 0.18725, 3.9.2015 12:53:17, 1441284797, 
77.39, 79.12, 31.84, 36.04, 16.33, 0.18692, 3.9.2015 12:53:18, 1441284798, 
77.23, 78.75, 32.03, 35.94, 16.34, 0.18801, 3.9.2015 12:53:19, 1441284799, 
77.38, 78.73, 31.74, 36.23, 16.33, 0.18795, 3.9.2015 12:53:20, 1441284800, 
77.22, 78.43, 32.23, 36.04, 16.34, 0.18776, 3.9.2015 12:53:21, 1441284801, 
77.15, 78.75, 32.03, 35.84, 16.33, 0.18856, 3.9.2015 12:53:22, 1441284802, 
77.28, 78.09, 31.74, 35.74, 16.35, 0.18781, 3.9.2015 12:53:24, 1441284804, 
77.15, 78.36, 31.84, 36.23, 16.32, 0.18675, 3.9.2015 12:53:25, 1441284805, 
77.23, 78.20, 31.93, 35.84, 16.35, 0.18713, 3.9.2015 12:53:26, 1441284806, 
77.57, 78.02, 32.03, 35.06, 16.31, 0.18817, 3.9.2015 12:53:27, 1441284807, 
77.51, 77.92, 32.13, 35.94, 16.33, 0.18701, 3.9.2015 12:53:28, 1441284808, 
77.33, 78.17, 32.42, 35.55, 16.30, 0.18903, 3.9.2015 12:53:29, 1441284809, 
77.24, 78.24, 31.93, 36.23, 16.29, 0.18750, 3.9.2015 12:53:30, 1441284810, 
77.27, 78.24, 32.32, 35.35, 16.29, 0.18690, 3.9.2015 12:53:32, 1441284812, 
77.17, 78.02, 32.13, 35.64, 16.32, 0.18747, 3.9.2015 12:53:33, 1441284813, 
77.53, 77.94, 31.93, 36.04, 16.30, 0.18873, 3.9.2015 12:53:34, 1441284814, 
77.21, 77.83, 32.13, 35.35, 16.31, 0.18869, 3.9.2015 12:53:35, 1441284815, 
77.39, 77.78, 32.13, 36.13, 16.31, 0.18835, 3.9.2015 12:53:36, 1441284816, 
77.53, 77.82, 32.13, 36.13, 16.35, 0.18809, 3.9.2015 12:53:37, 1441284817, 
77.23, 77.60, 31.93, 35.74, 16.33, 0.18763, 3.9.2015 12:53:39, 1441284819, 
77.30, 77.27, 31.74, 35.45, 16.32, 0.18757, 3.9.2015 12:53:40, 1441284820, 
77.39, 76.41, 31.64, 35.94, 16.33, 0.18759, 3.9.2015 12:53:41, 1441284821, 
77.46, 75.86, 32.13, 35.64, 16.32, 0.18864, 3.9.2015 12:53:42, 1441284822, 
77.41, 76.03, 32.23, 35.84, 16.32, 0.18806, 3.9.2015 12:53:43, 1441284823, 
77.04, 76.66, 31.84, 35.45, 16.33, 0.18878, 3.9.2015 12:53:44, 1441284824, 
77.24, 77.02, 32.03, 35.64, 16.34, 0.18885, 3.9.2015 12:53:45, 1441284825, 
77.53, 77.30, 32.52, 35.74, 16.31, 0.18894, 3.9.2015 12:53:47, 1441284827, 
77.29, 77.49, 32.03, 35.94, 16.32, 0.18906, 3.9.2015 12:53:48, 1441284828, 
77.53, 77.15, 31.84, 35.94, 16.30, 0.18874, 3.9.2015 12:53:49, 1441284829, 
77.60, 77.08, 31.64, 35.64, 16.32, 0.18822, 3.9.2015 12:53:50, 1441284830, 
77.43, 77.51, 31.74, 35.35, 16.29, 0.18886, 3.9.2015 12:53:51, 1441284831, 
77.67, 77.69, 31.45, 35.45, 16.33, 0.18901, 3.9.2015 12:53:52, 1441284832, 
77.64, 77.79, 31.64, 35.55, 16.31, 0.18904, 3.9.2015 12:53:54, 1441284834, 
77.27, 77.94, 32.13, 35.25, 16.33, 0.18854, 3.9.2015 12:53:55, 1441284835, 
77.45, 78.07, 32.13, 35.16, 16.31, 0.18841, 3.9.2015 12:53:56, 1441284836, 
77.26, 78.85, 31.93, 35.74, 16.34, 0.18875, 3.9.2015 12:53:57, 1441284837, 
77.42, 78.78, 31.64, 35.74, 16.31, 0.18988, 3.9.2015 12:53:58, 1441284838, 
77.47, 79.05, 31.74, 36.04, 16.30, 0.18778, 3.9.2015 12:53:59, 1441284839, 
77.46, 78.38, 31.35, 35.74, 16.28, 0.18672, 3.9.2015 12:54:1, 1441284841, 
77.66, 78.09, 31.84, 35.84, 16.30, 0.18807, 3.9.2015 12:54:2, 1441284842, 
77.40, 77.82, 32.13, 35.25, 16.33, 0.18873, 3.9.2015 12:54:3, 1441284843, 
77.43, 78.24, 31.84, 36.13, 16.30, 0.18798, 3.9.2015 12:54:4, 1441284844, 
77.59, 77.50, 32.23, 35.94, 16.32, 0.18873, 3.9.2015 12:54:5, 1441284845, 
77.71, 77.64, 31.93, 35.45, 16.29, 0.18863, 3.9.2015 12:54:6, 1441284846, 
77.63, 77.76, 32.32, 35.74, 16.30, 0.18764, 3.9.2015 12:54:7, 1441284847, 
77.61, 77.69, 31.45, 35.74, 16.25, 0.18977, 3.9.2015 12:54:9, 1441284849, 
77.39, 77.58, 31.45, 35.16, 16.31, 0.18905, 3.9.2015 12:54:10, 1441284850, 
77.69, 78.06, 32.32, 36.13, 16.28, 0.18909, 3.9.2015 12:54:11, 1441284851, 
77.77, 77.74, 32.03, 35.35, 16.33, 0.18905, 3.9.2015 12:54:12, 1441284852, 
77.79, 78.15, 31.84, 35.64, 16.29, 0.18858, 3.9.2015 12:54:13, 1441284853, 
77.80, 78.07, 31.54, 35.74, 16.30, 0.18768, 3.9.2015 12:54:14, 1441284854, 
77.38, 78.06, 31.64, 35.84, 16.31, 0.18903, 3.9.2015 12:54:16, 1441284856, 
77.73, 78.09, 31.45, 35.45, 16.34, 0.18859, 3.9.2015 12:54:17, 1441284857, 
77.66, 78.58, 31.74, 35.64, 16.30, 0.18861, 3.9.2015 12:54:18, 1441284858, 
77.53, 78.14, 31.45, 35.25, 16.31, 0.18830, 3.9.2015 12:54:19, 1441284859, 
77.45, 77.81, 31.64, 35.25, 16.35, 0.18791, 3.9.2015 12:54:20, 1441284860, 
77.71, 77.75, 31.93, 35.64, 16.31, 0.18794, 3.9.2015 12:54:21, 1441284861, 
77.75, 77.45, 31.93, 35.74, 16.33, 0.18914, 3.9.2015 12:54:22, 1441284862, 
77.85, 77.42, 31.45, 35.74, 16.28, 0.18924, 3.9.2015 12:54:24, 1441284864, 
77.81, 76.32, 31.64, 35.55, 16.33, 0.18971, 3.9.2015 12:54:25, 1441284865, 
77.87, 75.82, 31.64, 35.94, 16.30, 0.18851, 3.9.2015 12:54:26, 1441284866, 
77.86, 75.25, 32.03, 35.16, 16.31, 0.18847, 3.9.2015 12:54:27, 1441284867, 
77.94, 74.58, 31.45, 35.55, 16.29, 0.18768, 3.9.2015 12:54:28, 1441284868, 
77.82, 74.66, 31.15, 35.55, 16.30, 0.18860, 3.9.2015 12:54:29, 1441284869, 
77.75, 74.80, 31.64, 35.74, 16.28, 0.18779, 3.9.2015 12:54:31, 1441284871, 
77.88, 75.28, 31.54, 35.35, 16.31, 0.18745, 3.9.2015 12:54:32, 1441284872, 
77.70, 75.56, 31.64, 35.45, 16.29, 0.18824, 3.9.2015 12:54:33, 1441284873, 
77.79, 75.79, 31.74, 35.55, 16.32, 0.18782, 3.9.2015 12:54:34, 1441284874, 
77.71, 76.34, 31.74, 35.25, 16.30, 0.18797, 3.9.2015 12:54:35, 1441284875, 
77.71, 76.26, 32.13, 35.64, 16.33, 0.18876, 3.9.2015 12:54:36, 1441284876, 
77.83, 76.45, 31.74, 35.25, 16.30, 0.18786, 3.9.2015 12:54:37, 1441284877, 
77.83, 76.30, 31.74, 35.16, 16.31, 0.18922, 3.9.2015 12:54:39, 1441284879, 
77.62, 75.89, 31.35, 35.84, 16.29, 0.18688, 3.9.2015 12:54:40, 1441284880, 
77.82, 76.22, 31.84, 35.16, 16.31, 0.18908, 3.9.2015 12:54:41, 1441284881, 
77.81, 76.19, 31.45, 35.64, 16.29, 0.19005, 3.9.2015 12:54:42, 1441284882, 
77.75, 76.81, 31.45, 35.25, 16.31, 0.18814, 3.9.2015 12:54:43, 1441284883, 
77.74, 76.80, 31.35, 35.45, 16.27, 0.18905, 3.9.2015 12:54:44, 1441284884, 
77.76, 76.56, 31.74, 35.25, 16.30, 0.18828, 3.9.2015 12:54:46, 1441284886, 
78.06, 77.01, 31.64, 35.94, 16.30, 0.18876, 3.9.2015 12:54:47, 1441284887, 
77.89, 77.02, 31.93, 35.16, 16.27, 0.18723, 3.9.2015 12:54:48, 1441284888, 
77.73, 76.85, 31.25, 35.45, 16.24, 0.18820, 3.9.2015 12:54:49, 1441284889, 
77.90, 76.68, 31.05, 36.04, 16.24, 0.18627, 3.9.2015 12:54:50, 1441284890, 
77.88, 76.27, 31.25, 35.64, 16.29, 0.18777, 3.9.2015 12:54:51, 1441284891, 
78.03, 75.76, 32.23, 35.16, 16.26, 0.18703, 3.9.2015 12:54:53, 1441284893, 
77.80, 75.96, 31.05, 35.06, 16.29, 0.18651, 3.9.2015 12:54:54, 1441284894, 
77.71, 76.22, 31.64, 35.06, 16.26, 0.18759, 3.9.2015 12:54:55, 1441284895, 
77.71, 76.72, 31.35, 35.45, 16.30, 0.18637, 3.9.2015 12:54:56, 1441284896, 
77.85, 77.37, 31.45, 35.06, 16.28, 0.18663, 3.9.2015 12:54:57, 1441284897, 
77.93, 77.80, 31.64, 35.35, 16.30, 0.18760, 3.9.2015 12:54:58, 1441284898, 
78.05, 77.92, 31.54, 35.84, 16.30, 0.18734, 3.9.2015 12:54:59, 1441284899, 
78.04, 77.63, 31.15, 35.25, 16.31, 0.18682, 3.9.2015 12:55:1, 1441284901, 
78.00, 77.04, 31.05, 35.64, 16.26, 0.18725, 3.9.2015 12:55:2, 1441284902, 
77.75, 76.59, 31.25, 35.64, 16.27, 0.18695, 3.9.2015 12:55:3, 1441284903, 
77.75, 76.52, 31.35, 35.06, 16.29, 0.18774, 3.9.2015 12:55:4, 1441284904, 
77.80, 76.24, 31.45, 34.86, 16.26, 0.18676, 3.9.2015 12:55:5, 1441284905, 
77.93, 75.64, 32.03, 35.45, 16.29, 0.18748, 3.9.2015 12:55:6, 1441284906, 
78.02, 75.77, 31.64, 35.16, 16.26, 0.18687, 3.9.2015 12:55:8, 1441284908, 
78.24, 76.39, 31.25, 35.06, 16.28, 0.18742, 3.9.2015 12:55:9, 1441284909, 
77.93, 76.54, 31.35, 34.86, 16.26, 0.18641, 3.9.2015 12:55:10, 1441284910, 
77.71, 76.87, 31.35, 35.64, 16.27, 0.18747, 3.9.2015 12:55:11, 1441284911, 
77.75, 76.24, 31.15, 35.16, 16.25, 0.18664, 3.9.2015 12:55:12, 1441284912, 
77.86, 76.96, 31.15, 35.45, 16.25, 0.18709, 3.9.2015 12:55:13, 1441284913, 
78.01, 77.43, 31.54, 35.35, 16.27, 0.18710, 3.9.2015 12:55:14, 1441284914, 
78.08, 77.71, 31.35, 35.25, 16.27, 0.18634, 3.9.2015 12:55:16, 1441284916, 
78.05, 78.27, 31.45, 35.55, 16.31, 0.18687, 3.9.2015 12:55:17, 1441284917, 
77.98, 78.64, 31.54, 35.45, 16.27, 0.18671, 3.9.2015 12:55:18, 1441284918, 
78.05, 78.39, 31.35, 34.86, 16.30, 0.18858, 3.9.2015 12:55:19, 1441284919, 
78.02, 78.61, 30.96, 34.96, 16.25, 0.18744, 3.9.2015 12:55:20, 1441284920, 
77.88, 78.67, 31.25, 35.06, 16.27, 0.18621, 3.9.2015 12:55:21, 1441284921, 
78.05, 78.62, 31.15, 35.45, 16.27, 0.18705, 3.9.2015 12:55:23, 1441284923, 
77.82, 78.74, 31.35, 35.16, 16.26, 0.18746, 3.9.2015 12:55:24, 1441284924, 
77.66, 78.53, 31.05, 34.86, 16.28, 0.18745, 3.9.2015 12:55:25, 1441284925, 
78.10, 78.26, 31.25, 36.04, 16.26, 0.18695, 3.9.2015 12:55:26, 1441284926, 
77.96, 78.28, 31.35, 35.35, 16.29, 0.18776, 3.9.2015 12:55:27, 1441284927, 
78.16, 78.42, 31.74, 35.45, 16.25, 0.18741, 3.9.2015 12:55:28, 1441284928, 
78.11, 78.23, 30.76, 35.25, 16.27, 0.18855, 3.9.2015 12:55:29, 1441284929, 
78.04, 77.82, 31.84, 35.55, 16.26, 0.18822, 3.9.2015 12:55:31, 1441284931, 
77.96, 77.66, 31.25, 34.67, 16.26, 0.18853, 3.9.2015 12:55:32, 1441284932, 
77.92, 77.25, 31.45, 35.35, 16.30, 0.18758, 3.9.2015 12:55:33, 1441284933, 
78.09, 77.14, 31.74, 35.06, 16.27, 0.18842, 3.9.2015 12:55:34, 1441284934, 
77.94, 76.66, 31.45, 34.96, 16.29, 0.18703, 3.9.2015 12:55:35, 1441284935, 
78.11, 76.99, 31.35, 35.25, 16.27, 0.18826, 3.9.2015 12:55:36, 1441284936, 
77.95, 77.24, 31.35, 35.35, 16.28, 0.18761, 3.9.2015 12:55:38, 1441284938, 
78.08, 77.19, 31.05, 35.35, 16.29, 0.18778, 3.9.2015 12:55:39, 1441284939, 
78.09, 77.30, 31.64, 35.25, 16.27, 0.18897, 3.9.2015 12:55:40, 1441284940, 
78.17, 77.03, 31.35, 35.06, 16.30, 0.18826, 3.9.2015 12:55:41, 1441284941, 
78.01, 77.53, 30.96, 35.55, 16.28, 0.18877, 3.9.2015 12:55:42, 1441284942, 
78.00, 77.35, 31.54, 35.06, 16.30, 0.18740, 3.9.2015 12:55:43, 1441284943, 
78.19, 77.71, 30.96, 35.16, 16.30, 0.18787, 3.9.2015 12:55:45, 1441284945, 
78.17, 77.31, 30.47, 35.06, 16.28, 0.18709, 3.9.2015 12:55:46, 1441284946, 
77.95, 77.68, 30.96, 35.16, 16.29, 0.18647, 3.9.2015 12:55:47, 1441284947, 
78.11, 78.25, 31.05, 34.96, 16.25, 0.18662, 3.9.2015 12:55:48, 1441284948, 
78.10, 78.21, 31.64, 35.16, 16.28, 0.18620, 3.9.2015 12:55:49, 1441284949, 
78.02, 78.17, 30.96, 34.86, 16.28, 0.18737, 3.9.2015 12:55:50, 1441284950, 
78.07, 77.92, 31.25, 35.45, 16.26, 0.18780, 3.9.2015 12:55:51, 1441284951, 
78.03, 78.08, 30.66, 34.57, 16.29, 0.18656, 3.9.2015 12:55:53, 1441284953, 
78.09, 77.85, 31.05, 35.06, 16.28, 0.18786, 3.9.2015 12:55:54, 1441284954, 
77.86, 77.77, 31.45, 35.45, 16.28, 0.18748, 3.9.2015 12:55:55, 1441284955, 
78.13, 77.69, 30.66, 35.55, 16.30, 0.18700, 3.9.2015 12:55:56, 1441284956, 
78.11, 77.74, 30.86, 35.16, 16.29, 0.18826, 3.9.2015 12:55:57, 1441284957, 
78.28, 78.02, 30.57, 34.86, 16.29, 0.18744, 3.9.2015 12:55:58, 1441284958, 
78.14, 78.34, 31.05, 35.45, 16.30, 0.18761, 3.9.2015 12:56:0, 1441284960, 
78.08, 78.23, 31.25, 35.35, 16.25, 0.18893, 3.9.2015 12:56:1, 1441284961, 
78.12, 78.31, 31.05, 35.06, 16.28, 0.18758, 3.9.2015 12:56:2, 1441284962, 
78.05, 78.04, 30.47, 35.25, 16.29, 0.18848, 3.9.2015 12:56:3, 1441284963, 
78.31, 78.34, 30.86, 34.86, 16.26, 0.18776, 3.9.2015 12:56:4, 1441284964, 
78.15, 78.02, 30.96, 35.16, 16.29, 0.18666, 3.9.2015 12:56:5, 1441284965, 
78.00, 78.22, 30.96, 35.06, 16.27, 0.18840, 3.9.2015 12:56:6, 1441284966, 
78.21, 78.23, 31.35, 35.64, 16.25, 0.18648, 3.9.2015 12:56:8, 1441284968, 
78.08, 77.93, 31.05, 35.06, 16.27, 0.18808, 3.9.2015 12:56:9, 1441284969, 
77.93, 77.64, 31.05, 34.96, 16.27, 0.18870, 3.9.2015 12:56:10, 1441284970, 
78.12, 77.34, 31.45, 34.96, 16.24, 0.18691, 3.9.2015 12:56:11, 1441284971, 
77.97, 76.90, 30.76, 35.64, 16.27, 0.18734, 3.9.2015 12:56:12, 1441284972, 
78.21, 76.75, 30.76, 34.47, 16.25, 0.18740, 3.9.2015 12:56:13, 1441284973, 
78.28, 76.65, 30.96, 35.06, 16.25, 0.18811, 3.9.2015 12:56:15, 1441284975, 
77.94, 76.56, 31.15, 34.38, 16.27, 0.18694, 3.9.2015 12:56:16, 1441284976, 
78.36, 77.09, 31.35, 34.96, 16.26, 0.18752, 3.9.2015 12:56:17, 1441284977, 
78.12, 77.40, 30.66, 36.23, 16.25, 0.18647, 3.9.2015 12:56:18, 1441284978, 
78.25, 77.47, 30.96, 34.47, 16.28, 0.18715, 3.9.2015 12:56:19, 1441284979, 
78.12, 77.20, 31.35, 34.57, 16.25, 0.18758, 3.9.2015 12:56:20, 1441284980, 
78.21, 77.12, 31.25, 34.77, 16.23, 0.18692, 3.9.2015 12:56:21, 1441284981, 
78.14, 77.39, 30.86, 34.86, 16.28, 0.18774, 3.9.2015 12:56:23, 1441284983, 
78.31, 77.38, 31.45, 35.25, 16.26, 0.18756, 3.9.2015 12:56:24, 1441284984, 
78.31, 76.99, 31.45, 34.77, 16.25, 0.18839, 3.9.2015 12:56:25, 1441284985, 
78.19, 77.22, 31.05, 35.06, 16.26, 0.18731, 3.9.2015 12:56:26, 1441284986, 
78.09, 77.27, 31.45, 34.86, 16.26, 0.18820, 3.9.2015 12:56:27, 1441284987, 
78.25, 76.78, 31.64, 34.67, 16.23, 0.18863, 3.9.2015 12:56:28, 1441284988, 
78.05, 76.56, 30.86, 34.57, 16.22, 0.18690, 3.9.2015 12:56:30, 1441284990, 
78.09, 77.58, 30.66, 34.77, 16.21, 0.18822, 3.9.2015 12:56:31, 1441284991, 
78.06, 77.56, 30.96, 35.06, 16.23, 0.18695, 3.9.2015 12:56:32, 1441284992, 
78.16, 77.99, 30.47, 35.35, 16.25, 0.18831, 3.9.2015 12:56:33, 1441284993, 
77.95, 77.37, 31.05, 34.86, 16.25, 0.18848, 3.9.2015 12:56:34, 1441284994, 
